Order_Date,Product_Name,Units_Sold,Unit_Price,Total_Revenue,Customer_ID,Country,Month,year,Day_Of_Week
2009-12-01 10:49:00,STRAWBERRY CERAMIC TRINKET BOX,48.0,1.25,60.0,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,6.0,2.95,17.700000000000003,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,RED CHARLIE+LOLA PERSONAL DOORSIGN,6.0,2.95,17.700000000000003,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,KEEP OUT BOYS DOOR HANGER,12.0,1.45,17.4,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,TOXIC AREA  DOOR HANGER,12.0,1.45,17.4,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,DOOR HANGER  MUM + DADS ROOM,12.0,1.45,17.4,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,MOODY BOY  DOOR HANGER,12.0,1.45,17.4,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,AREA PATROLLED METAL SIGN,12.0,2.1,25.200000000000003,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,PLEASE ONE PERSON  METAL SIGN,6.0,2.1,12.6,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,LADIES & GENTLEMEN METAL SIGN,6.0,2.55,15.3,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,WOODEN FRAME ANTIQUE WHITE,6.0,2.95,17.700000000000003,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,WOOD S/3 CABINET ANT WHITE FINISH,2.0,7.95,15.9,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,WOOD 2 DRAWER CABINET WHITE FINISH,3.0,5.95,17.85,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,PINK SWEETHEART BRACELET,3.0,4.25,12.75,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,GREEN SWEETHEART BRACELET,3.0,4.25,12.75,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,PACK OF 72 RETRO SPOT CAKE CASES,24.0,0.55,13.2,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,60 TEATIME FAIRY CAKE CASES,24.0,0.55,13.2,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,RETRO SPOT LAMP,2.0,9.95,19.9,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,FAIRY CAKE CANDLES,27.0,1.49,40.23,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,CERAMIC BOWL WITH STRAWBERRY DESIGN,6.0,2.95,17.700000000000003,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,CERAMIC CAKE BOWL + HANGING CAKES,6.0,2.95,17.700000000000003,17865,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,PURPLE SWEETHEART BRACELET,3.0,4.25,12.75,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,BLUE SWEETHEART BRACELET,3.0,4.25,12.75,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,BLACK SWEETHEART BRACELET,3.0,4.25,12.75,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,BLACK DIAMANTE EXPANDABLE RING,3.0,4.25,12.75,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,AMETHYST DIAMANTE EXPANDABLE RING,3.0,4.25,12.75,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,3.0,3.75,11.25,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,CRYSTAL PAIR HEART HAIR SLIDES,3.0,3.75,11.25,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,ROSE COLOUR PAIR HEART HAIR SLIDES,3.0,3.75,11.25,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,PINK ENAMEL+GLASS HAIR COMB,3.0,2.1,6.300000000000001,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,PURPLE ENAMEL+GLASS HAIR COMB,3.0,2.1,6.300000000000001,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:49:00,DIAMANTE BOW BROOCH BLACK COLOUR,2.0,6.35,12.7,17592,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",12.0,4.95,59.400000000000006,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,FOLDING UMBRELLA  PINK/WHITE  SPOT,12.0,4.95,59.400000000000006,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,FOLDING UMBRELLA  CREAM/MULTI  SPOT,12.0,4.95,59.400000000000006,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,"FOLDING UMBRELLA , RED/WHITE SPOT",12.0,4.95,59.400000000000006,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,FOLDING UMBRELLA  WHITE/RED  SPOT,12.0,4.95,59.400000000000006,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,PICCADILLY TEA SET,4.0,14.95,59.8,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,UNION JACK HOT WATER BOTTLE,12.0,5.95,71.4,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,WHITE HANGING HEART T-LIGHT HOLDER,64.0,2.55,163.2,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,RED HANGING HEART T-LIGHT HOLDER,20.0,2.95,59.0,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,RETRO BLUE SPOTTY WASHING UP GLOVES,8.0,2.1,16.8,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,RETRO PINK SPOT WASHING UP GLOVES,8.0,2.1,16.8,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,RETRO RED SPOTTY WASHING UP GLOVES,8.0,2.1,16.8,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,FUNKY WASHING UP GLOVES ASSORTED,12.0,2.1,25.200000000000003,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,DOOR MAT FAIRY CAKE,4.0,6.75,27.0,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,HOT WATER BOTTLE TEA AND SYMPATHY,12.0,3.95,47.400000000000006,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,FAWN BLUE HOT WATER BOTTLE,8.0,2.95,23.6,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,ANTIQUE LILY FAIRY LIGHTS,24.0,4.25,102.0,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,VINTAGE CREAM 3 BASKET CAKE STAND,4.0,9.95,39.8,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:52:00,ASSORTED COLOUR BIRD ORNAMENT,160.0,1.45,232.0,13767,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,CHARLIE LOLA BLUE HOT WATER BOTTLE,1.0,4.65,4.65,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,CHARLIE+LOLA PINK HOT WATER BOTTLE,1.0,2.95,2.95,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,CHARLIE + LOLA RED HOT WATER BOTTLE,1.0,2.95,2.95,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,UNION JACK HOT WATER BOTTLE,2.0,5.95,11.9,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,MUSHROOM BLUE HOT WATER BOTTLE,2.0,2.95,5.9,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,CHICK GREY HOT WATER BOTTLE,3.0,3.45,10.35,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,GREY FLORAL FELTCRAFT SHOULDER BAG,1.0,3.75,3.75,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,PINK FLORAL FELTCRAFT SHOULDER BAG,2.0,3.75,7.5,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,CHARLIE AND LOLA CHARLOTTE BAG,2.0,1.65,3.3,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,PINK CROCHET CAT WITH SCARF,2.0,4.25,8.5,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,PINK CREAM FELT CRAFT TRINKET BOX,3.0,1.25,3.75,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,PINK BLUE FELT CRAFT TRINKET BOX,1.0,1.25,1.25,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,PINK JUMPER LARRY THE LAMB,2.0,2.1,4.2,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,UNION JACK HOT WATER BOTTLE,1.0,5.95,5.95,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,SET OF THREE 50'S GIFT WRAPS,3.0,1.95,5.85,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,PARTY INVITES JAZZ HEARTS,4.0,0.85,3.4,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,PARTY INVITES WOODLAND,3.0,0.85,2.55,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,PAPER CHAIN KIT 50'S CHRISTMAS,5.0,2.95,14.75,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,PINK 3 PIECE MINI DOTS CUTLERY SET,4.0,3.75,15.0,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,BLUE 3 PIECE MINI DOTS CUTLERY SET,4.0,3.75,15.0,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,COFFEE MUG CAT + BIRD DESIGN,2.0,2.55,5.1,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,COFFEE MUG DOG + BALL DESIGN,3.0,2.55,7.649999999999999,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,VINTAGE DESIGN GIFT TAGS,6.0,0.85,5.1,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,SWEETHEART CERAMIC TRINKET BOX,4.0,1.25,5.0,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,OPULENT VELVET CANDLE IN BOX,6.0,2.1,12.6,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,VINTAGE ROSE BEAD BRACELET BLUE,4.0,4.25,17.0,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,WHITE GLASS CHUNKY CHARM BRACELET,2.0,8.95,17.9,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,BLACK GEMSTONE BRACELET,2.0,8.95,17.9,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,CARNIVAL BRACELET,2.0,12.75,25.5,17238,United Kingdom,December,2009,Tuesday
2009-12-01 10:59:00,JUMBO STORAGE BAG SKULLS,2.0,1.95,3.9,17238,United Kingdom,December,2009,Tuesday
2009-12-01 11:17:00,LADYBIRD + BEE RAFFIA FOOD COVER,6.0,3.75,22.5,15712,United Kingdom,December,2009,Tuesday
2009-12-01 11:17:00,JUMBO BAG RED WHITE SPOTTY,10.0,1.95,19.5,15712,United Kingdom,December,2009,Tuesday
2009-12-01 11:17:00,DOOR MAT FAIRY CAKE,10.0,5.95,59.5,15712,United Kingdom,December,2009,Tuesday
2009-12-01 11:17:00,TEA TIME PARTY BUNTING,5.0,4.65,23.25,15712,United Kingdom,December,2009,Tuesday
2009-12-01 11:17:00,JUMBO BAG PINK VINTAGE PAISLEY,10.0,1.95,19.5,15712,United Kingdom,December,2009,Tuesday
2009-12-01 11:17:00,RETRO SPOT TEA SET CERAMIC 11 PC,6.0,4.95,29.700000000000003,15712,United Kingdom,December,2009,Tuesday
2009-12-01 11:17:00,PAPER CHAIN KIT 50'S CHRISTMAS,6.0,2.95,17.700000000000003,15712,United Kingdom,December,2009,Tuesday
2009-12-01 11:17:00,WEEKEND BAG VINTAGE ROSE PAISLEY,4.0,8.5,34.0,15712,United Kingdom,December,2009,Tuesday
2009-12-01 11:17:00,BAKING SET 9 PIECE RETROSPOT,3.0,4.95,14.85,15712,United Kingdom,December,2009,Tuesday
2009-12-01 11:17:00,WHITE SKULL HOT WATER BOTTLE,4.0,3.75,15.0,15712,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,VINTAGE HEADS AND TAILS CARD GAME,72.0,1.06,76.32000000000001,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,CHARLIE+LOLA PINK HOT WATER BOTTLE,36.0,2.55,91.8,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,ANTIQUE LILY FAIRY LIGHTS,24.0,4.25,102.0,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,COLOUR GLASS. STAR T-LIGHT HOLDER,24.0,2.75,66.0,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,CERAMIC CAKE STAND + HANGING CAKES,8.0,8.5,68.0,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,MINI CAKE STAND WITH HANGING CAKES,32.0,1.25,40.0,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,UNION JACK GUNS & ROSES  DOORMAT,10.0,5.95,59.5,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,VICTORIAN SEWING BOX LARGE,8.0,10.95,87.6,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,SET/3 TALL GLASS CANDLE HOLDER PINK,8.0,3.95,31.6,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,PINK FAIRY CAKE CHILD'S APRON,50.0,1.65,82.5,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,PINK UNION JACK  LUGGAGE TAG,1.0,1.25,1.25,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,RED SPOTTY OVEN GLOVE DOUBLE,5.0,2.95,14.75,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,LAUNDRY 15C METAL SIGN,2.0,1.25,2.5,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,"AIRLINE LOUNGE,METAL SIGN",1.0,2.1,2.1,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,KEEP OUT BOYS DOOR HANGER,3.0,1.45,4.35,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,METAL SIGN CUPCAKE SINGLE HOOK,2.0,1.25,2.5,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,NO JUNK MAIL METAL SIGN,2.0,1.25,2.5,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,PINK UNION JACK  PASSPORT COVER,3.0,2.1,6.300000000000001,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,BLACK SIL'T SQU CANDLE PLATE,2.0,2.1,4.2,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,WOODLAND CHARLOTTE BAG,3.0,0.85,2.55,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,POTTING SHED COFFEE MUG,2.0,1.25,2.5,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,POTTERING MUG,2.0,1.25,2.5,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,RETRO RED SPOTTY WASHING UP GLOVES,3.0,2.1,6.300000000000001,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,FAIRY SOAP SOAP HOLDER,2.0,1.69,3.38,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,UNION JACK FLAG PASSPORT COVER,5.0,2.1,10.5,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,FLOWER VINE RAFFIA FOOD COVER,2.0,3.75,7.5,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,VINTAGE NOTEBOOK PARIS DAYS,2.0,2.95,5.9,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,SQUARE MIRROR CURTAIN,1.0,7.95,7.95,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,ENGLISH ROSE TEA SET IN GIFT BOX,2.0,4.65,9.3,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,GREEN 3 PIECE MINI DOTS CUTLERY SET,3.0,3.75,11.25,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,GREEN  SPOTTY PLATE,3.0,1.69,5.07,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:21:00,GREEN SPOTTY CUP,3.0,0.85,2.55,15311,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,BAG 500G SWIRLY MARBLES,1.0,1.65,1.65,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,VINTAGE SEASIDE JIGSAW PUZZLES,1.0,3.75,3.75,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,VINTAGE SNAKES & LADDERS,1.0,3.75,3.75,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,PINK STRAWBERRY HANDBAG,2.0,2.95,5.9,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,GLITTER STAR GARLAND WITH BELLS,1.0,3.75,3.75,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2.95,2.95,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,HAIRCLIPS FORTIES FABRIC ASSORTED,12.0,0.65,7.800000000000001,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,PARTY CONE CHRISTMAS DECORATION,6.0,0.85,5.1,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,RETRO SPOT SMALL TUBE MATCHES,20.0,1.65,33.0,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,PINK CREAM FELT CRAFT TRINKET BOX,1.0,1.25,1.25,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,VINTAGE HEADS AND TAILS CARD GAME,6.0,1.25,7.5,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,VINTAGE SNAP CARDS,4.0,0.85,3.4,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,JUMBO STORAGE BAG SUKI,1.0,1.95,1.95,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,JUMBO BAG TOYS,1.0,1.95,1.95,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,CAROUSEL DES CHILD'S APRON,1.0,1.65,1.65,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,RED 3 PIECE MINI DOTS CUTLERY SET,12.0,3.75,45.0,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,GREEN 3 PIECE MINI DOTS CUTLERY SET,12.0,3.75,45.0,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,SET OF THREE VINTAGE GIFT WRAPS,1.0,1.95,1.95,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,SET OF 2 FANCY FONT TEA TOWELS,12.0,2.95,35.400000000000006,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,PINK BLUE FELT CRAFT TRINKET BOX,1.0,1.25,1.25,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,SET OF MEADOW  FLOWER STICKERS,1.0,2.95,2.95,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,CROSS STITCH ALPHABET CUSHION COVER,2.0,5.95,11.9,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,S/4 PISTACHIO LOVEBIRD COASTERS,1.0,2.55,2.55,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,HEART DECORATION PAINTED ZINC,1.0,0.65,0.65,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,VINTAGE HEADS AND TAILS CARD GAME,1.0,1.25,1.25,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,VINTAGE SNAP CARDS,1.0,0.85,0.85,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,"WHITE PEARL BEADED HEART, SMALL",1.0,1.25,1.25,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,GINGHAM HEART DECORATION,1.0,2.95,2.95,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,BLUE  SPOTTY PLATE,4.0,1.69,6.76,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:34:00,BLUE SPOTTY BOWL,4.0,1.25,5.0,16329,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,PAPER CHAIN KIT 50'S CHRISTMAS,12.0,2.95,35.400000000000006,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2.55,81.6,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,FRAPPUCINO SCARF KNITTING KIT,6.0,2.95,17.700000000000003,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,WASH BAG VINTAGE ROSE PAISLEY,6.0,2.55,15.3,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,GREEN ROSE WASHBAG,4.0,3.75,15.0,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,BLUE/BROWN DOTS RUFFLED UMBRELLA,3.0,5.95,17.85,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,BLACK/BLUE DOTS RUFFLED UMBRELLA,3.0,5.95,17.85,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,RED/WHITE DOTS RUFFLED UMBRELLA,3.0,5.95,17.85,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,PINK/BROWN DOTS RUFFLED UMBRELLA,3.0,5.95,17.85,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,AGED GLASS SILVER T-LIGHT HOLDER,12.0,0.65,7.800000000000001,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,ANTIQUE SILVER TEA GLASS ETCHED,12.0,1.25,15.0,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,SILVER HANGING T-LIGHT HOLDER,6.0,1.65,9.9,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,SET OF THREE VINTAGE GIFT WRAPS,6.0,1.95,11.7,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,CHOCOLATE THIS WAY METAL SIGN,6.0,2.1,12.6,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,PLEASE ONE PERSON  METAL SIGN,6.0,2.1,12.6,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,WOOD 2 DRAWER CABINET WHITE FINISH,3.0,5.95,17.85,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,SILVER CHERRY LIGHTS,4.0,6.75,27.0,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,MIRRORED WALL ART POPPIES,6.0,2.55,15.3,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,HAND OVER THE CHOCOLATE   SIGN,6.0,2.1,12.6,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,PAINTED BIRD ASSORTED CHRISTMAS,12.0,1.69,20.28,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,12 PENCILS TALL TUBE POSY,12.0,0.85,10.2,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,12 PENCILS TALL TUBE SKULLS,12.0,0.85,10.2,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,LARGE HEART FLOWERS HOOK,12.0,1.25,15.0,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,VINTAGE SNAKES & LADDERS,8.0,3.75,30.0,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,2 DAISIES HAIR COMB,6.0,2.95,17.700000000000003,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,ANT WHITE WIRE HEART SPIRAL,5.0,3.95,19.75,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,WHITE CHERRY LIGHTS,4.0,6.75,27.0,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,GREEN VINTAGE EARRINGS,4.0,3.75,15.0,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,FILIGREE DIAMANTE EARRINGS,2.0,4.25,8.5,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,PINK VINTAGE VICTORIAN EARRINGS,6.0,2.95,17.700000000000003,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,BROWN VINTAGE VICTORIAN EARRINGS,6.0,2.95,17.700000000000003,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,SILVER HOOP EARRINGS WITH FLOWER,2.0,5.95,11.9,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,RASPBERRY ANT COPPER FLOWER NECKLAC,2.0,5.95,11.9,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,NEW BAROQUE B'FLY NECKLACE RED,2.0,8.5,17.0,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,"FLOWER GLASS GARLAND NECKL.36""BLACK",3.0,7.95,23.85,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,OLD ROSE COMBO BEAD NECKLACE,6.0,2.95,17.700000000000003,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,PINK/AMETHYST/GOLD NECKLACE,2.0,6.95,13.9,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:37:00,5 STRAND GLASS NECKLACE CRYSTAL,2.0,6.35,12.7,17700,United Kingdom,December,2009,Tuesday
2009-12-01 11:41:00,PURPLE CURRENT CANDLE RING,12.0,0.75,9.0,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,WHITE CHOCOLATE SCENT CANDLE,12.0,1.25,15.0,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,HOT WATER BOTTLE TEA AND SYMPATHY,8.0,3.95,31.6,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,FOUR HOOK  WHITE LOVEBIRDS,6.0,2.1,12.6,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,FANCY FONT HOME SWEET HOME DOORMAT,2.0,6.75,13.5,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,DOOR MAT NEW ENGLAND,2.0,6.75,13.5,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,DOOR MAT GREEN PAISLEY,2.0,6.75,13.5,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,GRAND CHOCOLATECANDLE,36.0,1.45,52.2,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,SET/3 DECOUPAGE STACKING TINS,3.0,4.95,14.85,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,GLITTER BUTTERFLY CLIPS,6.0,2.55,15.3,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,RIBBON REEL SPOTS DESIGN,10.0,1.65,16.5,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,RIBBON REEL STRIPES DESIGN,10.0,1.65,16.5,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,HOME BUILDING BLOCK WORD,6.0,5.95,35.7,14911,EIRE,December,2009,Tuesday
2009-12-01 11:41:00,SHOE SHINE BOX,4.0,9.95,39.8,14911,EIRE,December,2009,Tuesday
